transaction_id,customer_id,transaction_date,transaction_type,amount,balance_after,merchant_category,location,description,channel,currency,status
TXN_00040244,CUST_000428,2024-08-09 21:36:31,Transfer,-139.67,43678.87165,Other,Ellenhaven,Item thing task you.,ATM,USD,Completed
TXN_00040245,CUST_004572,2023-09-04 04:16:13,Payment,-24.28,10557.00241,Shopping,Heidifort,Some first president still raise federal perhaps.,Mobile App,USD,Completed
TXN_00040246,CUST_002350,2024-05-14 15:03:38,Purchase,-73.56,48058.76292,Shopping,Hernandezville,Buy subject happen. Soon assume sit catch.,Mobile App,USD,Completed
TXN_00040247,CUST_001394,2024-10-22 07:48:24,Transfer,-245.95,36726.25152,Transfer,Brandyville,Participant key paper federal.,Online,USD,Completed
TXN_00040248,CUST_002885,2024-01-07 05:21:23,Payment,-1161.94,19464.5399,Shopping,Pearsonburgh,Detail look fact interesting traditional order.,Mobile App,USD,Completed
TXN_00040249,CUST_004193,2024-10-20 15:40:59,Purchase,-25.79,22469.22693,Shopping,Carmenton,Meet real analysis image difference quickly.,Branch,USD,Completed
TXN_00040250,CUST_004322,2024-01-09 11:44:15,Purchase,-70.14,36743.57598,Transfer,West Robertton,Hospital impact sport even week.,Branch,USD,Completed
TXN_00040251,CUST_003607,2025-03-26 21:46:06,Transfer,-234.2,39061.28245,Transfer,Kristineton,Allow sense street do here at.,Mobile App,USD,Completed
TXN_00040252,CUST_003528,2023-10-12 19:00:08,Deposit,2093.14,33272.35564,Shopping,North Melinda,Suffer allow size according tend.,Mobile App,USD,Completed
TXN_00040253,CUST_004504,2023-12-27 04:04:23,Purchase,-62.26,23619.36574,ATM,North Tonyaburgh,Because because head agree summer Mr.,Online,USD,Completed
TXN_00040254,CUST_004363,2025-03-21 01:31:57,Withdrawal,-184.18,49095.12731,Gas,Vegabury,Enter drug special likely born.,ATM,USD,Pending
TXN_00040255,CUST_003528,2023-11-02 15:22:53,Purchase,-71.99,14746.37335,Transfer,West Daveville,Feeling what business face away tax.,Online,USD,Completed
TXN_00040256,CUST_004929,2023-10-30 20:57:08,Transfer,-1071.14,12515.46753,Other,Lake Catherine,Difficult visit fill federal share say.,Branch,USD,Completed
TXN_00040257,CUST_001416,2024-09-15 22:04:59,Transfer,-10.05,8791.556107,Transfer,Joneshaven,Four skin prevent rather case lawyer scientist.,Online,USD,Completed
TXN_00040258,CUST_000323,2024-07-01 08:31:05,Transfer,-1913.64,12618.30835,Shopping,South Jenniferland,Despite child over line.,Online,USD,Completed
TXN_00040259,CUST_002248,2023-09-01 17:17:45,Transfer,-19.32,2187.784074,Shopping,New Karenberg,Man agreement moment computer.,Branch,USD,Pending
TXN_00040260,CUST_000931,2023-11-07 22:57:53,Payment,-303.12,46612.33102,Entertainment,Johnsonfort,Ask third view.,Mobile App,USD,Completed
TXN_00040261,CUST_000641,2025-06-21 11:30:06,Withdrawal,-204.91,18805.21836,Shopping,Port Courtney,Enjoy black never former.,Mobile App,USD,Completed
TXN_00040262,CUST_003352,2024-03-26 15:07:49,Withdrawal,-677.32,21499.87321,Grocery,East Sheryl,Life age leg wife. North heart discuss general.,ATM,USD,Completed
TXN_00040263,CUST_003024,2024-07-10 13:07:36,Transfer,-451.12,47721.66755,Grocery,New Julia,Buy woman citizen garden necessary pull.,Branch,USD,Completed
TXN_00040264,CUST_000693,2024-05-26 11:15:17,Deposit,595.56,17187.88381,Shopping,West Rachel,Road middle art camera. Still affect foot drop.,Online,USD,Completed
TXN_00040265,CUST_002580,2024-05-10 09:04:58,Purchase,-231.32,15566.19964,Restaurant,Castillochester,Pick art nation in model field.,Online,USD,Completed
TXN_00040266,CUST_002996,2023-10-22 00:10:08,Transfer,-138.77,44251.09037,Shopping,Lake Joseph,Improve take quality artist.,Mobile App,USD,Completed
TXN_00040267,CUST_000142,2024-10-26 16:45:58,Payment,-60.88,32886.41482,Grocery,North Leonbury,Still black medical western.,Online,USD,Failed
TXN_00040268,CUST_001305,2023-10-10 17:07:00,Deposit,326.34,44599.69834,Shopping,Kevinmouth,Become should feel stay.,Online,USD,Completed
TXN_00040269,CUST_004960,2024-11-12 06:18:17,Withdrawal,-103.89,14480.77643,Entertainment,Benitezmouth,Lead the even then then easy join citizen.,ATM,USD,Completed
TXN_00040270,CUST_002220,2024-07-25 08:05:13,Payment,-165.53,27774.79307,Shopping,Willismouth,Later listen seem resource hour.,Branch,USD,Completed
TXN_00040271,CUST_002090,2024-05-22 22:08:15,Transfer,-491.64,2025.781427,Shopping,New Josephview,Minute like hard respond probably Republican.,Branch,USD,Pending
TXN_00040272,CUST_004534,2024-11-20 16:18:35,Purchase,-637.05,21959.68493,Gas,Smithton,Event bag half either citizen rest.,ATM,USD,Failed
TXN_00040273,CUST_002542,2023-10-28 17:32:09,Transfer,-534.48,28428.03057,Restaurant,South Kevinshire,Certainly support Congress statement land.,ATM,USD,Pending
TXN_00040274,CUST_003750,2024-05-14 18:52:49,Purchase,-57.47,39587.8068,Transfer,Ericafurt,Begin financial will provide teach.,Online,USD,Completed
TXN_00040275,CUST_000121,2025-07-13 20:46:18,Transfer,-717.29,31900.04148,ATM,Jenniferbury,System current language today.,Mobile App,USD,Pending
TXN_00040276,CUST_000873,2025-04-16 12:27:38,Transfer,-688.18,44201.98756,Shopping,Lake Jesusville,Different personal close break.,Online,USD,Completed
TXN_00040277,CUST_000947,2025-05-27 14:27:59,Withdrawal,-399.03,4534.504258,Shopping,Port Diane,Life sometimes deep impact investment.,Branch,USD,Completed
TXN_00040278,CUST_003532,2024-06-02 20:27:15,Purchase,-132.86,12009.34493,Gas,Aguilarfurt,Her child though market group weight start.,Online,USD,Completed
TXN_00040279,CUST_000667,2024-10-08 07:04:39,Transfer,-1292.18,14483.61835,Shopping,Samanthastad,Both approach on seat.,ATM,USD,Completed
TXN_00040280,CUST_001718,2023-09-09 20:50:21,Transfer,-593.42,40658.91495,Transfer,Halemouth,Member mouth five six.,Mobile App,USD,Pending
TXN_00040281,CUST_001800,2025-06-23 19:57:21,Payment,-212.02,16158.00523,Entertainment,North Susan,Thing serious PM follow high.,ATM,USD,Completed
TXN_00040282,CUST_001176,2024-11-12 17:00:00,Purchase,-559.56,19957.49501,Healthcare,East Kimberlychester,Sport your control tell finish recognize product.,Online,USD,Completed
TXN_00040283,CUST_002278,2023-09-01 16:32:16,Transfer,-765.2,45661.03074,Grocery,Lake Michelleside,Environmental choice window me.,Online,USD,Completed
TXN_00040284,CUST_001886,2024-05-24 05:22:52,Transfer,-1174.35,28636.82814,Shopping,East Rebecca,Once enjoy rate. Stuff chance represent what.,Online,USD,Completed
TXN_00040285,CUST_001973,2025-04-02 04:10:10,Purchase,-104.9,26489.94031,Other,North Veronica,Concern hair my case guy say.,Mobile App,USD,Completed
TXN_00040286,CUST_002256,2024-09-19 08:37:50,Deposit,72.24,3211.486769,Other,Evansview,Entire operation him various around party.,Branch,USD,Completed
TXN_00040287,CUST_004827,2024-10-24 22:32:24,Withdrawal,-45.34,21665.54034,Transfer,Kennethton,Around authority ever her bill place.,Online,USD,Completed
TXN_00040288,CUST_002760,2024-02-04 23:46:35,Purchase,-34.14,2950.436386,Shopping,Wilsonbury,Kitchen able two send.,Online,USD,Completed
TXN_00040289,CUST_004413,2024-03-05 08:08:00,Transfer,-355.11,47159.25902,Shopping,Tuckerside,Manage positive opportunity think hand voice.,Online,USD,Completed
TXN_00040290,CUST_004281,2023-12-29 00:11:04,Payment,-248.35,3904.157393,Transfer,West Edward,Live some since choose.,Online,USD,Completed
TXN_00040291,CUST_003071,2024-01-14 23:41:13,Transfer,-1366.52,3810.508094,Gas,Dunnberg,Land door current knowledge central win.,Branch,USD,Completed
TXN_00040292,CUST_003785,2024-10-18 15:23:43,Deposit,839.45,40251.07354,Restaurant,Port Amanda,Maintain than allow remain family.,Mobile App,USD,Completed
TXN_00040293,CUST_004389,2024-05-20 18:23:52,Payment,-395.87,1589.167591,Grocery,Port Jenniferchester,The issue take heavy.,Mobile App,USD,Completed
TXN_00040294,CUST_002454,2024-03-27 01:39:48,Withdrawal,-349.1,44945.65377,Healthcare,Blanchardview,Decade camera way mouth may inside win.,ATM,USD,Completed
TXN_00040295,CUST_002912,2024-11-20 06:22:25,Transfer,-783.11,38563.2546,Shopping,Nealstad,Well carry pass guess.,Online,USD,Pending
TXN_00040296,CUST_004694,2024-11-25 08:16:24,Payment,-205.8,47658.37917,Healthcare,New Eddieville,Option to defense interesting safe wife social.,ATM,USD,Completed
TXN_00040297,CUST_004579,2025-03-02 00:53:23,Payment,-94.46,22691.64963,Restaurant,Shawnmouth,Interesting people another ability race.,Mobile App,USD,Completed
TXN_00040298,CUST_003864,2024-06-17 13:28:27,Purchase,-28.47,18302.4214,Shopping,Jenniferstad,Senior political another stay financial big.,Online,USD,Completed
TXN_00040299,CUST_003867,2025-02-09 16:25:53,Payment,-257.82,30907.54018,Entertainment,New Joseph,Here forward sound its. Time exist seek room act.,Online,USD,Completed
TXN_00040300,CUST_002597,2023-11-01 20:46:57,Purchase,-157.32,2151.843784,Restaurant,Port Victoria,Sound war deep nothing. Next product agreement.,Branch,USD,Failed
TXN_00040301,CUST_001821,2024-06-05 00:09:17,Payment,-204.04,2487.710088,Grocery,New David,Tell agree law the. Read suffer system ground.,ATM,USD,Completed
TXN_00040302,CUST_003929,2024-08-28 06:42:07,Withdrawal,-520.92,40041.60769,Shopping,South Ryanstad,Amount produce near participant.,Online,USD,Pending
TXN_00040303,CUST_002497,2025-08-04 01:26:38,Payment,-94.53,13969.20782,Grocery,Sandraside,Page moment usually source coach pick professor.,Online,USD,Completed
TXN_00040304,CUST_003488,2023-08-17 17:58:43,ATM Withdrawal,-100,11778.63149,Shopping,East Douglas,Defense mission responsibility resource speak Mr.,Mobile App,USD,Completed
TXN_00040305,CUST_004326,2024-08-27 04:00:18,Purchase,-288.14,13101.99893,Shopping,Zacharybury,Control sense name character.,ATM,USD,Completed
TXN_00040306,CUST_001577,2024-05-17 06:49:16,Purchase,-6.59,32897.56418,Shopping,Josephhaven,Subject college structure eye.,Online,USD,Completed
TXN_00040307,CUST_001221,2025-05-09 13:28:30,Payment,-101.09,28095.25104,Transfer,Millerfort,Season imagine important sign.,ATM,USD,Completed
TXN_00040308,CUST_004587,2024-08-08 05:11:50,Withdrawal,-126.47,20989.6251,Other,North Kathy,Foreign stay speech outside.,Mobile App,USD,Completed
TXN_00040309,CUST_002810,2023-09-18 00:21:16,Transfer,-352.83,11193.19168,Grocery,Alfredville,Trouble outside miss drug great.,Mobile App,USD,Completed
TXN_00040310,CUST_000333,2025-06-24 12:05:55,Payment,-230.56,42761.16159,Entertainment,Jameschester,Job drop listen old relationship.,Mobile App,USD,Completed
TXN_00040311,CUST_000873,2024-04-06 15:07:11,Purchase,-154.02,16679.90929,Healthcare,New Audreystad,Common available else necessary down nice my.,Online,USD,Completed
TXN_00040312,CUST_001226,2023-10-24 20:41:15,Payment,-270.43,22384.80945,Grocery,South Kaylaville,Community however continue owner office personal.,Online,USD,Completed
TXN_00040313,CUST_000755,2024-11-01 05:19:36,Transfer,-1958.33,13826.37767,Entertainment,East Amber,Store baby attorney site discussion.,Mobile App,USD,Completed
TXN_00040314,CUST_001396,2025-04-26 08:31:01,Deposit,1559.79,7642.063932,Grocery,West Mary,Establish third foreign capital kind.,Online,USD,Pending
TXN_00040315,CUST_001719,2024-07-06 15:04:45,Transfer,-1427.13,23084.24396,Grocery,Salinasview,Body either support financial dream relate.,ATM,USD,Completed
TXN_00040316,CUST_001580,2024-10-22 12:49:23,Purchase,-118.66,26489.42487,Shopping,New Dennisview,Care ball relationship want decade choice.,Mobile App,USD,Completed
TXN_00040317,CUST_004896,2024-10-14 18:34:01,Purchase,-141.67,31218.66299,Grocery,Thomasborough,Official green ability receive feel nice black.,Mobile App,USD,Completed
TXN_00040318,CUST_003750,2025-05-20 17:45:38,Withdrawal,-560.34,37810.68844,Entertainment,Whitebury,Model begin face staff.,ATM,USD,Completed
TXN_00040319,CUST_001998,2025-04-23 12:33:14,Withdrawal,-39.06,7191.719216,Other,Lake Deborahville,Artist executive color.,Branch,USD,Completed
TXN_00040320,CUST_004349,2024-06-12 20:59:41,Deposit,106.93,47443.01489,Other,Matthewborough,Trade agent growth floor month.,ATM,USD,Completed
TXN_00040321,CUST_001820,2025-07-14 12:06:32,Withdrawal,-310.55,17822.15451,Restaurant,North David,Though accept doctor from understand direction.,Online,USD,Completed
TXN_00040322,CUST_003731,2025-04-04 04:56:25,Deposit,365.09,8986.297964,Shopping,Deborahport,Able find turn today sea attention.,ATM,USD,Completed
TXN_00040323,CUST_004019,2024-12-13 22:57:00,Deposit,1345.67,18286.22997,ATM,Jamesberg,Fact bill note hotel step role.,Online,USD,Completed
TXN_00040324,CUST_004995,2024-04-08 23:08:42,Purchase,-19.33,19194.80691,Transfer,Hallville,Car off why together long discover.,ATM,USD,Completed
TXN_00040325,CUST_004978,2023-10-18 02:27:16,Deposit,594.54,37269.99699,Restaurant,North Roger,Budget these they agreement still.,Branch,USD,Completed
TXN_00040326,CUST_003127,2024-03-11 01:54:27,Transfer,-1145.9,1045.124975,Shopping,Cindyton,His toward around method.,ATM,USD,Completed
TXN_00040327,CUST_001173,2025-01-09 09:20:30,Payment,-7.27,6151.616711,Entertainment,North Traciemouth,Direction standard live gas. Partner him agent.,Online,USD,Completed
TXN_00040328,CUST_003529,2024-11-08 08:17:30,Purchase,-182.35,2276.499764,Healthcare,South Tiffany,Common yet factor become foreign meeting certain.,Mobile App,USD,Completed
TXN_00040329,CUST_004459,2024-07-22 07:35:09,Purchase,-60.2,39318.01935,Entertainment,Nicholsborough,Everyone than add memory probably young almost.,Branch,USD,Completed
TXN_00040330,CUST_004258,2023-09-21 09:28:30,Deposit,137.09,19550.64053,Entertainment,Johnsonview,List treatment agent write.,Mobile App,USD,Completed
TXN_00040331,CUST_002344,2023-10-16 22:25:06,Withdrawal,-415.07,4051.485998,Shopping,Robertstown,Can smile cut together fire.,Online,USD,Completed
TXN_00040332,CUST_002916,2024-05-14 15:00:55,Deposit,2243.37,32792.17302,Gas,Davidsonville,Room accept manage measure former.,Branch,USD,Completed
TXN_00040333,CUST_001778,2025-04-12 23:39:43,Transfer,-809.24,32769.54246,Grocery,Port Angel,Home meeting new. Quality north type these like.,Online,USD,Failed
TXN_00040334,CUST_001637,2025-02-24 10:37:13,Transfer,-184.41,29115.12988,Shopping,Robertomouth,Decision power hospital hundred.,Online,USD,Completed
TXN_00040335,CUST_002363,2024-05-14 01:49:24,Deposit,325.76,47630.9886,Shopping,Suzanneland,Rate remain little keep radio benefit.,Online,USD,Failed
TXN_00040336,CUST_000607,2023-08-30 17:52:33,Transfer,-1693.17,24659.7793,Gas,East Richard,Partner approach various.,Online,USD,Completed
TXN_00040337,CUST_002846,2024-06-06 22:56:07,Purchase,-40.66,34048.16621,Transfer,Port James,Green level always word.,Online,USD,Completed
TXN_00040338,CUST_002742,2024-08-12 01:47:47,Deposit,577.05,21331.34712,Other,Dillonchester,Evidence and audience visit.,Online,USD,Completed
TXN_00040339,CUST_000686,2024-05-03 06:21:23,Withdrawal,-705.41,16773.79185,Restaurant,Loveshire,Season force mean group will financial of.,Mobile App,USD,Completed
TXN_00040340,CUST_000883,2025-07-03 20:49:09,Deposit,123.44,15594.7895,Restaurant,Port Feliciaport,Worker despite protect magazine occur.,Branch,USD,Completed
TXN_00040341,CUST_002644,2024-01-24 00:04:08,Payment,-474.89,36621.04621,Shopping,Racheltown,Our move politics new.,ATM,USD,Completed
TXN_00040342,CUST_002294,2025-05-12 05:59:24,Withdrawal,-561.87,18070.90602,Shopping,Cohenmouth,Difference five for short win laugh go which.,Mobile App,USD,Completed
TXN_00040343,CUST_003789,2024-05-30 19:59:31,Transfer,-1083.31,24453.24931,Transfer,Madisonside,Enter participant system everything never.,ATM,USD,Failed
TXN_00040344,CUST_002596,2024-03-23 11:59:54,Purchase,-189.55,39826.44992,Restaurant,Port Derekhaven,Human write car east certain doctor.,Online,USD,Completed
TXN_00040345,CUST_001531,2025-04-04 00:17:46,Purchase,-101.72,41185.43045,Gas,Mendozashire,Page inside record story author report.,Mobile App,USD,Completed
TXN_00040346,CUST_000969,2024-02-14 23:00:37,Transfer,-548.66,26594.79123,Entertainment,Lake Susanville,Measure very sign understand my answer beyond.,Mobile App,USD,Completed
TXN_00040347,CUST_000513,2023-08-19 10:29:13,Transfer,-2062.09,13924.00556,Healthcare,Tiffanyborough,Always short religious Mrs doctor phone cultural.,Branch,USD,Completed
TXN_00040348,CUST_004835,2024-08-26 21:36:55,Purchase,-1.26,37190.71991,Gas,Hammondfurt,Light control work attack charge.,Online,USD,Failed
TXN_00040349,CUST_000731,2024-08-31 05:18:06,Withdrawal,-334.95,6722.066704,Entertainment,East Erica,Choice decade standard the line mission fish.,ATM,USD,Completed
TXN_00040350,CUST_001607,2025-07-19 07:05:20,Purchase,-283.19,21868.72962,Transfer,Christophermouth,Party fund shoulder natural physical here exist.,ATM,USD,Completed
TXN_00040351,CUST_004372,2024-05-26 00:24:58,Purchase,-455.67,19905.89387,Shopping,Albertfort,Tax budget eat skin order.,Mobile App,USD,Completed
TXN_00040352,CUST_000488,2025-01-19 08:58:13,Withdrawal,-336.61,6717.042797,Transfer,New Donnatown,Bit leg ask according technology store.,Mobile App,USD,Completed
TXN_00040353,CUST_004541,2024-08-02 06:50:58,ATM Withdrawal,-80,33242.05675,Shopping,Williamsstad,Lose rather space table style.,Branch,USD,Completed
TXN_00040354,CUST_003240,2024-03-10 22:09:51,Deposit,666.37,12016.09666,Restaurant,Lake Sandy,Information money break education mission loss.,Online,USD,Completed
TXN_00040355,CUST_002886,2023-09-23 04:10:56,Transfer,-344.97,856.7357312,ATM,West Dominiquechester,Expect wind others back.,Online,USD,Completed
TXN_00040356,CUST_002070,2024-10-31 15:05:53,Payment,-191.65,15989.88988,Grocery,Gatestown,Buy morning so project soon ahead under.,Branch,USD,Completed
TXN_00040357,CUST_002685,2024-01-10 09:38:38,Purchase,-421,46603.02726,Restaurant,Sampsonfurt,Rather pretty and specific.,Online,USD,Completed
TXN_00040358,CUST_003816,2024-03-07 16:31:23,Withdrawal,-211.61,25801.14669,Entertainment,South Davidport,Ago read room within begin water.,Online,USD,Completed
TXN_00040359,CUST_004117,2025-04-30 18:14:26,Transfer,-164.45,25341.23728,Gas,South Lisashire,Perhaps year trial find couple allow animal.,Online,USD,Completed
TXN_00040360,CUST_000632,2024-02-02 23:16:03,Withdrawal,-29.34,24673.48092,Transfer,Alanstad,Culture moment company form from never future.,Online,USD,Completed
TXN_00040361,CUST_000598,2024-11-06 09:40:18,Deposit,2828.58,13257.60884,ATM,Randybury,Door practice help little.,ATM,USD,Completed
TXN_00040362,CUST_000691,2023-12-11 04:04:35,Deposit,9.12,38658.61442,Other,Clintonhaven,Carry industry trouble popular fear.,Online,USD,Completed
TXN_00040363,CUST_000634,2024-12-26 10:34:48,Purchase,-55.05,44270.65018,Shopping,West Kristyland,Matter reveal street similar me Democrat woman.,Mobile App,USD,Completed
